"","Person","PostID","Score","ViewCount","QTime","HourQTime","Response_hour"
"528",1212,2324,13,2996,1283941439.423,10,9999999
"529",1215,2327,4,872,1283945592.393,11,9999999
"530",1216,2329,2,269,1283946565.087,11,9999999
"531",795,2335,92,21588,1283968041.82,17,-124.436438888907
"532",1227,2336,13,640,1283975322.11,19,9999999
"533",74,2341,18,4758,1283991307.943,0,9999999
"534",795,2344,17,989,1284012065.3,6,-135.475001944436
"535",603,2348,2,524,1284035633.397,12,-140.562633333339
"536",266,2350,6,1430,1284044668.853,15,-140.070480555495
"537",666,2351,54,9927,1284056490.2,18,9999999
"538",1124,2368,2,873,1284123095.787,12,9999999
"539",1215,2372,16,13686,1284138459.13,17,9999999
"540",285,2378,24,23545,1284150416.997,20,9999999
"541",603,2385,2,366,1284167624.64,1,-131.850706388818
"542",386,2387,6,525,1284191548.57,7,9999999
"543",1248,2391,4,1250,1284210903.89,13,-112.585538055499
"544",1250,2399,3,616,1284231938.68,19,9999999
"545",1102,2400,5,6317,1284233798.39,19,9999999
"546",840,2403,6,664,1284236434.95,20,9999999
"547",1251,2406,0,681,1284246528.143,23,9999999
"548",54,2407,8,498,1284246743.77,23,9999999
"549",1253,2412,1,171,1284267844.77,5,9999999
"550",977,2414,2,189,1284290548.79,11,9999999
"551",144,2417,7,2988,1284304322.687,15,9999999
"552",1260,2418,3,1916,1284307882.923,16,9999999
"553",977,2423,18,3544,1284320965.443,19,-142.033988888926
"554",64,2424,1,120,1284322696.74,20,9999999
"555",1250,2428,3,1092,1284327494.563,21,9999999
"556",1266,2437,17,1276,1284378447.23,11,9999999
"557",603,2439,6,625,1284383691.62,13,-144.187438055542
"558",1250,2441,5,513,1284384911.777,13,9999999
"559",1267,2443,4,1284,1284386837.403,14,9999999
"560",559,2445,5,4833,1284389958.623,14,9999999
"561",284,2449,5,1988,1284397002.96,16,9999999
"562",1154,2454,18,4739,1284402923.81,18,9999999
"563",977,2457,7,500,1284409230.583,20,-138.042741666635
"564",1272,2461,3,3271,1284423644.673,0,9999999
"565",1102,2465,2,811,1284426692.053,1,9999999
"566",386,2466,97,37144,1284434641.207,3,-142.341372222238
"567",183,2472,6,279,1284453795.42,8,9999999
"568",1251,2474,2,712,1284455122.79,9,9999999
"569",559,2483,5,3835,1284484690.68,17,-145.585958333347
"570",795,2487,4,551,1284500621.883,21,9999999
"571",1279,2489,3,1119,1284511511.29,0,9999999
"572",1284,2494,3,987,1284547785.213,10,9999999
"573",1287,2496,4,1036,1284560333.813,14,9999999
"574",1290,2500,3,5896,1284568839.463,16,9999999
"575",104,2502,7,261,1284576149.02,18,9999999
"576",1291,2504,7,912,1284578445.563,19,-150.386161944403
"577",851,2505,6,1578,1284580468.173,19,9999999
"578",851,2507,184,66071,1284581155.993,20,9999999
"579",1313,2526,4,135,1284624098.57,8,9999999
"580",930,2530,52,3082,1284632496.837,10,9999999
"581",1316,2532,15,6517,1284637635.633,11,9999999
"582",1119,2540,3,100,1284644778.17,13,9999999
"583",253,2542,4,1259,1284651606.907,15,9999999
"584",1320,2544,15,2066,1284652411.09,15,9999999
"585",1121,2553,4,284,1284662173.733,18,9999999
"586",1154,2556,5,4034,1284665290.13,19,9999999
"587",1250,2559,8,2423,1284669540.603,20,-131.475432222221
"588",1336,2576,6,1785,1284698160.473,4,-127.964623888863
"589",1118,2578,8,779,1284699949.097,5,9999999
"590",30,2580,15,1544,1284703896.29,6,-102.661274166637
"591",183,2585,19,2472,1284707547.057,7,-119.001442777779
"592",593,2595,1,127,1284727927.833,12,9999999
"593",1079,2596,5,569,1284728050.173,12,9999999
"594",226,2602,4,1603,1284738248.69,15,-110.789900000029
"595",1347,2610,16,6331,1284775704.59,2,9999999
"596",1352,2623,16,5271,1284808906.51,11,-113.623826944431
"597",1343,2627,4,261,1284826442.14,16,9999999
"598",1356,2628,13,1590,1284831726.037,17,-118.198951944444
"599",511,2632,16,1613,1284841210.293,20,9999999
"600",253,2648,6,2101,1284888067.803,9,-117.366694444418
"601",1307,2650,12,2362,1284888748.61,9,-119.492776944505
"602",1251,2653,3,585,1284900388.31,12,9999999
"603",1291,2658,4,899,1284908404.55,15,9999999
"604",881,2664,3,1001,1284922415.41,18,9999999
"605",250,2670,2,144,1284945566.897,1,-120.201606666711
"606",588,2676,7,2792,1284965060.22,6,9999999
"607",1250,2682,5,2430,1284978368.91,10,9999999
"608",1250,2683,13,1326,1284980217.297,10,9999999
"609",1376,2684,9,256,1284989049.147,13,-114.348518611126
"610",53,2693,5,629,1285004715.683,17,9999999
"611",666,2695,13,430,1285009044.617,18,9999999
"612",795,2698,7,567,1285012771.487,19,9999999
"613",930,2699,61,7644,1285015148.183,20,9999999
"614",1329,2703,9,3995,1285018558.207,21,9999999
"615",1329,2704,4,253,1285020965.19,22,9999999
"616",1381,2706,10,1436,1285024467.38,23,9999999
"617",608,2707,3,816,1285024955.163,23,9999999
"618",608,2721,3,574,1285042136.927,4,9999999
"619",608,2725,6,668,1285046116.743,5,9999999
"620",1007,2733,22,7282,1285084245.697,15,9999999
"621",364,2740,17,439,1285112439.317,23,9999999
"622",1393,2741,8,902,1285118149.873,1,9999999
"623",1320,2746,5,2301,1285130302.253,4,-127.551798888908
"624",183,2749,6,156,1285151571.633,10,9999999
"625",1134,2754,15,733,1285164672.697,14,9999999
"626",603,2755,5,827,1285165501.887,14,9999999
"627",957,2758,5,1153,1285173345.25,16,9999999
"628",1250,2759,11,2324,1285174897.58,17,9999999
"629",1007,2764,6,1227,1285181368.433,18,-131.64589055558
"630",930,2765,8,1468,1285188800.303,20,9999999
"631",104,2771,11,3475,1285200771.567,0,9999999
"632",1395,2776,6,288,1285214223.107,3,9999999
"633",183,2781,8,634,1285228698.98,7,9999999
"634",1392,2796,19,9880,1285270720.19,19,9999999
"635",1410,2803,3,1054,1285297016.01,2,9999999
"636",183,2809,15,3712,1285305840.24,5,9999999
"637",1007,2816,21,2748,1285328664.637,11,9999999
"638",1024,2819,11,7915,1285339291.997,14,-146.631490000023
"639",634,2820,10,796,1285340992.74,15,9999999
"640",1291,2827,6,314,1285347899.187,17,9999999
"641",1417,2829,4,518,1285353639.993,18,9999999
"642",1417,2830,1,260,1285355368.577,19,9999999
"643",71,2832,9,345,1285358053.507,19,9999999
"644",1102,2837,7,2594,1285387773.167,4,9999999
"645",1329,2848,11,373,1285475132.47,4,9999999
"646",1421,2850,15,821,1285486634.583,7,9999999
"647",1154,2854,6,2789,1285508448.663,13,2034.31213333329
"648",183,2867,3,267,1285568677.78,6,9999999
"649",253,2868,6,449,1285572332.12,7,9999999
"650",930,2870,9,1431,1285582297.493,10,9999999
"651",1411,2875,5,116,1285585425.737,11,9999999
"652",588,2878,4,1875,1285593491.573,13,9999999
"653",561,2879,7,3186,1285594141.003,13,9999999
"654",741,2883,9,101,1285605118.15,16,9999999
"655",386,2896,8,108,1285635828.43,1,9999999
"656",1389,2902,11,30192,1285662572.933,8,9999999
"657",1439,2908,6,2001,1285693397.213,17,9999999
"658",1441,2911,6,98,1285700558.067,19,9999999
"659",1102,2916,2,345,1285715053.89,23,9999999
"660",1106,2918,13,1803,1285737755.593,5,-194.605681388908
"661",1291,2920,1,258,1285750127.89,8,9999999
"662",253,2921,1,1185,1285760867.373,11,9999999
"663",190,2923,4,400,1285764987.61,12,9999999
"664",1343,2927,3,541,1285775704.15,15,9999999
"665",287,2928,4,655,1285784578.343,18,9999999
"666",1102,2930,2,1819,1285787528.84,19,9999999
"667",1118,2934,14,1687,1285821470.027,4,-215.674892777734
"668",183,2935,7,225,1285822324.513,4,9999999
"669",776,2936,18,1332,1285823318.8,5,9999999
"670",264,2948,6,170,1285845385.453,11,-209.92697027776
"671",1456,2949,20,1969,1285851871.537,13,9999999
"672",900,2954,7,662,1285855088.637,13,9999999
"673",1458,2955,21,9207,1285855676.49,14,9999999
"674",1459,2956,8,433,1285856046.623,14,94.5212483333217
"675",1381,2962,3,251,1285862559.11,16,-195.495383333365
"676",1005,2967,15,3730,1285863587.023,16,9999999
"677",1464,2969,4,213,1285870799.433,18,9999999
"678",77,2970,8,758,1285874481.627,19,9999999
"679",1005,2976,4,114,1285892167.093,0,-190.628365555538
"680",588,2984,5,172,1285903535.153,3,9999999
"681",1005,2987,23,4915,1285933569.53,11,9999999
"682",1216,2990,24,8375,1285945081.4,14,9999999
"683",870,2994,14,3409,1285952651.523,17,9999999
"684",1329,2996,14,1931,1285953711.887,17,9999999
"685",1479,3001,8,1359,1285963558.55,20,-207.583703611096
"686",930,3004,19,1172,1285969922.977,21,9999999
"687",930,3010,16,1492,1286011759.373,9,9999999
"688",809,3011,3,203,1286022721.853,12,9999999
"689",795,3012,2,296,1286039112.987,17,9999999
"690",253,3013,23,2923,1286039193.5,17,9999999
"691",1489,3019,8,504,1286049557.413,19,9999999
"692",776,3021,12,4271,1286057571.957,22,9999999
"693",1307,3022,8,2350,1286057806.023,22,9999999
"694",1106,3027,6,313,1286082078.027,5,9999999
"695",1250,3032,7,424,1286110693.803,12,9999999
"696",5141,3037,4,920,1286140214.903,21,9999999
"697",776,3038,3,651,1286141046.223,21,-231.557490555578
"698",1112,3040,3,149,1286144939.097,22,9999999
"699",795,3042,7,398,1286166695.903,4,9999999
"700",1495,3045,28,4196,1286181185.99,8,9999999
"701",1496,3047,6,323,1286184985.393,9,9999999
"702",1250,3056,6,371,1286210693.327,16,9999999
"703",253,3058,3,272,1286214207.613,17,9999999
"704",749,3062,4,391,1286221643.197,19,-240.433737222221
"705",226,3065,11,834,1286223676.29,20,9999999
"706",569,3069,11,8128,1286229465.903,21,-233.065997222198
"707",1007,3071,11,5058,1286232297.123,22,9999999
"708",1499,3075,7,652,1286251211.767,4,9999999
"709",179,3078,25,3894,1286264719.55,7,9999999
"710",1216,3080,2,1215,1286265288.897,7,-217.610286111103
"711",1504,3084,7,554,1286275666.47,10,9999999
"712",1505,3085,4,101,1286278089.01,11,9999999
"713",5141,3089,6,2352,1286281947.393,12,9999999
"714",1381,3098,4,317,1286309887.143,20,9999999
"715",1512,3105,5,1111,1286365956.327,11,-217.263017777801
"716",644,3108,5,1224,1286371628.537,13,9999999
"717",913,3110,3,572,1286378125.997,15,9999999
"718",1513,3113,3,204,1286394768.773,19,-212.095978611112
"719",1514,3114,0,571,1286395529.2,20,9999999
"720",1515,3117,16,1680,1286399766.06,21,-219.178006388876
"721",667,3122,10,1730,1286421983.003,3,9999999
"722",1516,3125,2,65,1286448624.48,10,9999999
"723",557,3126,2,930,1286449191.483,10,9999999
"724",1124,3128,3,1893,1286454623.34,12,9999999
"725",1219,3131,7,18504,1286462890.447,14,9999999
"726",795,3135,6,1177,1286470840.833,17,9999999
"727",666,3137,38,1681,1286473472.84,17,9999999
"728",1499,3145,16,1992,1286494067.727,23,9999999
"729",5793,3146,8,349,1286499115.783,0,9999999
"730",1520,3150,10,1266,1286524772.177,7,9999999
"731",601,3155,14,1309,1286541251.673,12,9999999
"732",1250,3156,3,1195,1286544273.177,13,-228.651849166685
"733",900,3161,5,282,1286560340.097,17,9999999
"734",1531,3165,6,205,1286571680.033,21,-224.308122222225
"735",253,3167,17,5446,1286573460.867,21,-223.839038888878
"736",5793,3180,8,5307,1286631280.713,13,-162.492675000032
"737",603,3188,6,867,1286646425.413,17,9999999
"738",253,3200,16,1518,1286702869.817,9,-234.910601944394
"739",8,3202,29,1068,1286704500.89,9,9999999
"740",1216,3205,6,2165,1286709112.523,11,9999999
"741",183,3208,23,10853,1286715858.347,13,9999999
"742",749,3210,1,131,1286742954.56,20,9999999
"743",1545,3212,9,854,1286768894.103,3,-251.268703611096
"744",190,3214,14,16090,1286779190.77,6,-245.534490833349
"745",930,3217,8,1068,1286786251.89,8,9999999
"746",1077,3222,6,3094,1286811726.377,15,9999999
"747",1224,3226,5,3416,1286817697.217,17,9999999
"748",5793,3233,13,1132,1286840758.103,23,9999999
"749",1381,3239,5,3565,1286857588.497,4,9999999
"750",1351,3246,8,2548,1286874086.29,9,9999999
"751",778,3254,11,5261,1286891915.76,13,9999999
"752",1558,3255,12,1565,1286895544.24,14,9999999
"753",1499,3265,6,335,1286913245.787,19,9999999
"754",8,3266,12,422,1286914489.203,20,9999999
"755",1564,3273,15,10342,1286923736.69,22,9999999
"756",183,3276,38,1548,1286935050.58,1,-230.805716666645
"757",1077,3283,30,2708,1286962817.42,9,9999999
"758",1569,3286,4,447,1286969481.963,11,-229.525478611125
"759",557,3290,7,1271,1286979774.863,14,9999999
"760",442,3293,25,25960,1286986377.63,16,9999999
"761",1077,3295,15,3588,1286991240.057,17,9999999
"762",1574,3298,3,1242,1286992125.233,17,9999999
"763",1531,3309,4,847,1287002725.29,20,-218.959264722202
"764",588,3317,8,633,1287027394.627,3,9999999
"765",588,3319,2,733,1287033297.183,5,9999999
"766",1118,3322,6,4354,1287039402.463,6,9999999
"767",1573,3325,6,269,1287042321.91,7,9999999
"768",315,3328,20,7263,1287052095.937,10,-218.565716666712
"769",1291,3332,5,114,1287059765.257,12,9999999
"770",1585,3341,3,777,1287079027.05,17,9999999
"771",1586,3343,6,942,1287081610.55,18,9999999
"772",1456,3346,12,9750,1287084219.887,19,9999999
"773",1327,3348,5,8638,1287087462.653,20,9999999
"774",1144,3355,2,285,1287117869.807,4,9999999
"775",1219,3359,3,3368,1287139721.76,10,-214.49149444441
"776",1443,3361,4,234,1287140445.113,11,9999999
"777",994,3363,2,230,1287152073.22,14,9999999
"778",1595,3367,1,514,1287157981.893,15,9999999
"779",1381,3371,6,2178,1287161149.32,16,9999999
"780",59,3372,3,169,1287161438.817,16,-208.278724166618
"781",1598,3377,2,381,1287170822.353,19,-206.164746111102
"782",1036,3381,4,511,1287173833.24,20,-155.017100833323
"783",1600,3383,11,3268,1287174277.687,20,-199.047612222234
"784",834,3384,10,2616,1287174605.69,20,9999999
"785",1603,3391,5,936,1287193495.913,1,9999999
"786",1250,3401,5,351,1287314668.837,11,9999999
"787",1609,3405,4,513,1287332008.657,16,9999999
"788",1515,3411,8,282,1287347380.313,20,9999999
"789",1250,3414,27,10431,1287352675.46,21,9999999
"790",1611,3418,6,206,1287371295.45,3,9999999
"791",190,3423,9,3928,1287388272.16,7,-226.513791666693
"792",1614,3426,2,689,1287392931.31,9,9999999
"793",1615,3429,1,555,1287409713.18,13,9999999
"794",834,3431,2,1677,1287411666.687,14,9999999
"795",59,3434,3,820,1287414623.19,15,9999999
"796",1443,3435,6,696,1287414730.027,15,9999999
"797",485,3439,33,6451,1287417520.99,15,9999999
"798",5793,3441,5,452,1287422349.747,17,9999999
"799",1564,3445,2,625,1287429041.067,19,-216.938527777725
"800",1618,3450,8,2641,1287435248.583,20,9999999
"801",183,3456,47,49948,1287450856.967,1,9999999
"802",1623,3470,11,1315,1287475854.19,8,9999999
"803",1709,3473,14,2674,1287482650.973,10,9999999
"804",159,3475,12,366,1287488115.373,11,9999999
"805",315,3477,6,4798,1287489638.31,12,9999999
"806",1626,3480,4,1900,1287496819.707,14,9999999
"807",1627,3481,6,1044,1287498471.11,14,9999999
"808",1127,3482,4,546,1287498590.193,14,9999999
"809",1564,3485,3,339,1287502753.843,15,9999999
"810",1558,3494,6,1493,1287510226.987,17,9999999
"811",795,3500,22,1739,1287534517.19,0,9999999
"812",1451,3502,3,154,1287536696.197,1,9999999
"813",1627,3503,7,854,1287537064.41,1,9999999
"814",1636,3508,18,4148,1287562956.25,8,9999999
"815",1637,3509,4,3061,1287563086.747,8,9999999
"816",1641,3514,3,87,1287568552.417,9,-189.289056666692
"817",767,3516,8,2865,1287570839.067,10,-189.049398333298
"818",1643,3519,10,249,1287575944.173,11,-188.959332222144
"819",6,3524,2,647,1287585785.913,14,9999999
"820",1645,3525,3,331,1287586058.207,14,9999999
"821",1647,3530,3,1485,1287592715.493,16,9999999
"822",8,3533,73,4526,1287601771.91,19,9999999
"823",1649,3537,1,1567,1287603462.267,19,-188.896864999996
"824",253,3539,6,2090,1287603822.297,19,-188.530194444391
"825",1564,3541,2,270,1287604672.263,19,9999999
"826",1636,3553,3,75,1287647920.967,7,9999999
"827",1655,3555,5,530,1287658185.38,10,9999999
"828",199,3556,10,131,1287659223.723,11,-177.836614722212
"829",1389,3557,6,10063,1287659624.08,11,9999999
"830",1443,3560,3,710,1287664354.307,12,9999999
"831",22,3564,2,720,1287668312.16,13,-185.735289722217
"832",1389,3566,3,9741,1287673310.123,15,9999999
"833",71,3568,5,357,1287676132.837,15,9999999
"834",557,3569,4,477,1287678009.727,16,9999999
"835",478,3570,37,637,1287678382.88,16,9999999
"836",1636,3582,1,328,1287709340.173,1,9999999
"837",1663,3587,11,5977,1287723806.65,5,9999999
"838",1389,3592,7,10215,1287741915.167,10,-188.110438055595
"839",339,3598,3,160,1287752730.993,13,9999999
"840",1327,3601,1,660,1287755889.98,13,9999999
"841",603,3603,3,3907,1287756481.243,14,9999999
"842",333,3605,9,869,1287760097.383,15,9999999
"843",1036,3606,27,1286,1287760323.423,15,9999999
"844",219,3607,3,108,1287760530.043,15,9999999
"845",30,3611,6,597,1287762089.937,15,-188.601334444483
"846",1564,3615,1,947,1287775571.547,19,9999999
"847",1189,3619,5,670,1287795611.397,1,9999999
"848",1393,3622,21,1519,1287820121.417,7,9999999
"849",1681,3626,6,1087,1287832774.04,11,9999999
"850",1683,3635,1,193,1287851501.513,16,9999999
"851",364,3639,7,310,1287869064.377,21,9999999
"852",253,3642,28,8386,1287871497.16,22,9999999
"853",253,3652,23,19094,1287926149.687,13,-208.72069083333
"854",22,3653,6,3547,1287928681.527,13,-209.220572222206
"855",1224,3656,46,1994,1287933112.427,15,9999999
"856",977,3659,4,230,1287938097.41,16,9999999
"857",1694,3663,15,476,1287950139.883,19,9999999
"858",1689,3665,2,543,1287951812.503,20,9999999
"859",795,3668,4,434,1287962859.733,23,9999999
"860",511,3669,3,125,1287977516.33,3,9999999
"861",1516,3670,3,836,1287996768.763,8,9999999
"862",1679,3672,11,829,1288001657.67,10,-187.60601750003
"863",1704,3678,6,191,1288024759.197,16,9999999
"864",1531,3681,0,177,1288037845.713,20,9999999
"865",1706,3686,2,573,1288072572.743,5,9999999
"866",1763,3687,11,8456,1288078099.323,7,9999999
"867",1637,3690,5,1186,1288085648.073,9,9999999
"868",1716,3693,6,6506,1288105855.44,15,9999999
"869",791,3695,3,7677,1288107583.867,15,-199.56520194451
"870",1647,3699,1,586,1288129251.11,21,9999999
"871",2025,3704,3,8014,1288146571.147,2,-203.328537222213
"872",253,3708,8,1462,1288165664.047,7,-205.180773333311
"873",603,3712,6,2461,1288173580.793,9,9999999
"874",1725,3714,4,1363,1288184205.837,12,9999999
"875",1727,3718,10,2471,1288190351.707,14,9999999
"876",1127,3723,5,994,1288204557.93,18,9999999
"877",226,3726,12,1099,1288223813.503,23,9999999
"878",439,3731,13,4121,1288254254.63,8,9999999
"879",582,3734,6,511,1288265397.12,11,-223.905141666598
"880",1737,3735,14,2403,1288271185.417,13,9999999
"881",196,3742,12,1696,1288290794.513,18,9999999
"882",315,3743,14,438,1288295671.93,19,9999999
"883",10229,3748,7,4410,1288315889.823,1,9999999
"884",253,3752,9,3567,1288342574.133,8,-209.082186944418
"885",264,3755,7,238,1288355992.583,12,9999999
"886",795,3757,7,1071,1288374309.53,17,-231.078055555556
"887",1763,3764,7,2293,1288425310.057,7,9999999
"888",795,3770,7,2078,1288474277.513,21,9999999
"889",261,3773,9,1307,1288534183.783,14,9999999
"890",485,3775,7,853,1288538473.41,15,9999999
"891",261,3778,31,4120,1288552644.21,19,9999999
"892",1763,3788,9,6686,1288606784.367,10,-289.3680066667
