"","Person","PostID","Score","ViewCount","QTime","HourQTime"
"652",588,3112,4,1875,1285593491.573,13
"653",561,3113,7,3186,1285594141.003,13
"654",741,3117,9,101,1285605118.15,16
"655",386,3130,8,108,1285635828.43,1
"656",1389,3136,11,30192,1285662572.933,8
"657",1439,3143,6,2001,1285693397.213,17
"658",1441,3147,6,98,1285700558.067,19
"659",1102,3156,2,345,1285715053.89,23
"660",1106,3158,13,1803,1285737755.593,5
"661",1291,3163,1,258,1285750127.89,8
"662",253,3165,1,1185,1285760867.373,11
"663",190,3167,4,400,1285764987.61,12
"664",1343,3171,3,541,1285775704.15,15
"665",287,3173,4,655,1285784578.343,18
"666",1102,3175,2,1819,1285787528.84,19
"667",1118,3179,14,1687,1285821470.027,4
"668",183,3180,7,225,1285822324.513,4
"669",776,3181,18,1332,1285823318.8,5
"670",264,3193,6,170,1285845385.453,11
"671",1456,3194,20,1969,1285851871.537,13
"672",900,3199,7,662,1285855088.637,13
"673",1458,3200,21,9207,1285855676.49,14
"674",1459,3201,8,433,1285856046.623,14
"675",1381,3207,3,251,1285862559.11,16
"676",1005,3212,15,3730,1285863587.023,16
"677",1464,3214,4,213,1285870799.433,18
"678",77,3215,8,758,1285874481.627,19
"679",1005,3221,4,114,1285892167.093,0
"680",588,3232,5,172,1285903535.153,3
"681",1005,3235,23,4915,1285933569.53,11
"682",1216,3238,24,8375,1285945081.4,14
"683",870,3242,14,3409,1285952651.523,17
"684",1329,3244,14,1931,1285953711.887,17
"685",1479,3249,8,1359,1285963558.55,20
"686",930,3252,19,1172,1285969922.977,21
"687",930,3259,16,1492,1286011759.373,9
"688",809,3260,3,203,1286022721.853,12
"689",795,3261,2,296,1286039112.987,17
"690",253,3262,23,2923,1286039193.5,17
"691",1489,3268,8,504,1286049557.413,19
"692",776,3270,12,4271,1286057571.957,22
"693",1307,3271,8,2350,1286057806.023,22
"694",1106,3276,6,313,1286082078.027,5
"695",1250,3281,7,424,1286110693.803,12
"696",5141,3286,4,920,1286140214.903,21
"697",776,3287,3,651,1286141046.223,21
"698",1112,3289,3,149,1286144939.097,22
"699",795,3291,7,398,1286166695.903,4
"700",1495,3294,28,4196,1286181185.99,8
"701",1496,3296,6,323,1286184985.393,9
"702",1250,3307,6,371,1286210693.327,16
"703",253,3309,3,272,1286214207.613,17
"704",749,3313,4,391,1286221643.197,19
"705",226,3316,11,834,1286223676.29,20
"706",569,3321,11,8128,1286229465.903,21
"707",1007,3324,11,5058,1286232297.123,22
"708",1499,3328,7,652,1286251211.767,4
"709",179,3331,25,3894,1286264719.55,7
"710",1216,3333,2,1215,1286265288.897,7
"711",1504,3337,7,554,1286275666.47,10
"712",1505,3338,4,101,1286278089.01,11
"713",5141,3342,6,2352,1286281947.393,12
"714",1381,3352,4,317,1286309887.143,20
"715",1512,3359,5,1111,1286365956.327,11
"716",644,3362,5,1224,1286371628.537,13
"717",913,3364,3,572,1286378125.997,15
"718",1513,3368,3,204,1286394768.773,19
"719",1514,3369,0,571,1286395529.2,20
"720",1515,3372,16,1680,1286399766.06,21
"721",667,3377,10,1730,1286421983.003,3
"722",1516,3380,2,65,1286448624.48,10
"723",557,3381,2,930,1286449191.483,10
"724",1124,3383,3,1893,1286454623.34,12
"725",1219,3386,7,18504,1286462890.447,14
"726",795,3390,6,1177,1286470840.833,17
"727",666,3392,38,1681,1286473472.84,17
"728",1499,3400,16,1992,1286494067.727,23
"729",5793,3402,8,349,1286499115.783,0
"730",1520,3407,10,1266,1286524772.177,7
"731",601,3412,14,1309,1286541251.673,12
"732",1250,3413,3,1195,1286544273.177,13
"733",900,3419,5,282,1286560340.097,17
"734",1531,3423,6,205,1286571680.033,21
"735",253,3425,17,5446,1286573460.867,21
"736",5793,3438,8,5307,1286631280.713,13
"737",603,3446,6,867,1286646425.413,17
"738",253,3458,16,1518,1286702869.817,9
"739",8,3460,29,1068,1286704500.89,9
"740",1216,3463,6,2165,1286709112.523,11
"741",183,3466,23,10853,1286715858.347,13
"742",749,3471,1,131,1286742954.56,20
"743",1545,3474,9,854,1286768894.103,3
"744",190,3476,14,16090,1286779190.77,6
"745",930,3479,8,1068,1286786251.89,8
"746",1077,3484,6,3094,1286811726.377,15
"747",1224,3489,5,3416,1286817697.217,17
"748",5793,3496,13,1132,1286840758.103,23
"749",1381,3504,5,3565,1286857588.497,4
"750",1351,3511,8,2548,1286874086.29,9
"751",778,3519,11,5261,1286891915.76,13
"752",1558,3520,12,1565,1286895544.24,14
"753",1499,3531,6,335,1286913245.787,19
"754",8,3532,12,422,1286914489.203,20
"755",1564,3539,15,10342,1286923736.69,22
"756",183,3542,38,1548,1286935050.58,1
"757",1077,3549,30,2708,1286962817.42,9
"758",1569,3552,4,447,1286969481.963,11
"759",557,3556,7,1271,1286979774.863,14
"760",442,3559,25,25960,1286986377.63,16
"761",1077,3561,15,3588,1286991240.057,17
"762",1574,3564,3,1242,1286992125.233,17
"763",1531,3575,4,847,1287002725.29,20
"764",588,3584,8,633,1287027394.627,3
"765",588,3586,2,733,1287033297.183,5
"766",1118,3589,6,4354,1287039402.463,6
"767",1573,3592,6,269,1287042321.91,7
"768",315,3595,20,7263,1287052095.937,10
"769",1291,3599,5,114,1287059765.257,12
"770",1585,3609,3,777,1287079027.05,17
"771",1586,3611,6,942,1287081610.55,18
"772",1456,3614,12,9750,1287084219.887,19
"773",1327,3616,5,8638,1287087462.653,20
"774",1144,3623,2,285,1287117869.807,4
"775",1219,3628,3,3368,1287139721.76,10
"776",1443,3630,4,234,1287140445.113,11
"777",994,3632,2,230,1287152073.22,14
"778",1595,3636,1,514,1287157981.893,15
"779",1381,3640,6,2178,1287161149.32,16
"780",59,3641,3,169,1287161438.817,16
"781",1598,3646,2,381,1287170822.353,19
"782",1036,3650,4,511,1287173833.24,20
"783",1600,3652,11,3268,1287174277.687,20
"784",834,3653,10,2616,1287174605.69,20
"785",1603,3661,5,936,1287193495.913,1
"786",1250,3672,5,351,1287314668.837,11
"787",1609,3676,4,513,1287332008.657,16
"788",1515,3682,8,282,1287347380.313,20
"789",1250,3685,27,10431,1287352675.46,21
"790",1611,3689,6,206,1287371295.45,3
"791",190,3695,9,3928,1287388272.16,7
"792",1614,3698,2,689,1287392931.31,9
"793",1615,3702,1,555,1287409713.18,13
"794",834,3704,2,1677,1287411666.687,14
"795",59,3707,3,820,1287414623.19,15
"796",1443,3708,6,696,1287414730.027,15
"797",485,3713,33,6451,1287417520.99,15
"798",5793,3715,5,452,1287422349.747,17
"799",1564,3719,2,625,1287429041.067,19
"800",1618,3724,8,2641,1287435248.583,20
"801",183,3730,47,49948,1287450856.967,1
"802",1623,3746,11,1315,1287475854.19,8
"803",1709,3749,14,2674,1287482650.973,10
"804",159,3752,12,366,1287488115.373,11
"805",315,3754,6,4798,1287489638.31,12
"806",1626,3757,4,1900,1287496819.707,14
"807",1627,3758,6,1044,1287498471.11,14
"808",1127,3759,4,546,1287498590.193,14
"809",1564,3762,3,339,1287502753.843,15
"810",1558,3772,6,1493,1287510226.987,17
"811",795,3779,22,1739,1287534517.19,0
"812",1451,3781,3,154,1287536696.197,1
"813",1627,3782,7,854,1287537064.41,1
"814",1636,3787,18,4148,1287562956.25,8
"815",1637,3788,4,3061,1287563086.747,8
"816",1641,3793,3,87,1287568552.417,9
"817",767,3795,8,2865,1287570839.067,10
"818",1643,3799,10,249,1287575944.173,11
"819",6,3804,2,647,1287585785.913,14
"820",1645,3805,3,331,1287586058.207,14
"821",1647,3810,3,1485,1287592715.493,16
"822",8,3814,73,4526,1287601771.91,19
"823",1649,3818,1,1567,1287603462.267,19
"824",253,3820,6,2090,1287603822.297,19
"825",1564,3822,2,270,1287604672.263,19
"826",1636,3835,3,75,1287647920.967,7
"827",1655,3840,5,530,1287658185.38,10
"828",199,3841,10,131,1287659223.723,11
"829",1389,3842,6,10063,1287659624.08,11
"830",1443,3845,3,710,1287664354.307,12
"831",22,3849,2,720,1287668312.16,13
"832",1389,3853,3,9741,1287673310.123,15
"833",71,3855,5,357,1287676132.837,15
"834",557,3856,4,477,1287678009.727,16
"835",478,3857,37,637,1287678382.88,16
"836",1636,3869,1,328,1287709340.173,1
"837",1663,3874,11,5977,1287723806.65,5
"838",1389,3879,7,10215,1287741915.167,10
"839",339,3885,3,160,1287752730.993,13
"840",1327,3888,1,660,1287755889.98,13
"841",603,3890,3,3907,1287756481.243,14
"842",333,3892,9,869,1287760097.383,15
"843",1036,3893,27,1286,1287760323.423,15
"844",219,3894,3,108,1287760530.043,15
"845",30,3898,6,597,1287762089.937,15
"846",1564,3902,1,947,1287775571.547,19
"847",1189,3907,5,670,1287795611.397,1
"848",1393,3911,21,1519,1287820121.417,7
"849",1681,3915,6,1087,1287832774.04,11
"850",1683,3924,1,193,1287851501.513,16
"851",364,3928,7,310,1287869064.377,21
"852",253,3931,28,8386,1287871497.16,22
"853",253,3943,23,19094,1287926149.687,13
"854",22,3944,6,3547,1287928681.527,13
"855",1224,3947,46,1994,1287933112.427,15
"856",977,3950,4,230,1287938097.41,16
"857",1694,3955,15,476,1287950139.883,19
"858",1689,3958,2,543,1287951812.503,20
"859",795,3961,4,434,1287962859.733,23
"860",511,3963,3,125,1287977516.33,3
"861",1516,3965,3,836,1287996768.763,8
"862",1679,3967,11,829,1288001657.67,10
"863",1704,3974,6,191,1288024759.197,16
"864",1531,3977,0,177,1288037845.713,20
"865",1706,3982,2,573,1288072572.743,5
"866",1763,3984,11,8456,1288078099.323,7
"867",1637,3989,5,1186,1288085648.073,9
"868",1716,3997,6,6506,1288105855.44,15
"869",791,3999,3,7677,1288107583.867,15
"870",1647,4004,1,586,1288129251.11,21
"871",2025,4009,3,8014,1288146571.147,2
"872",253,4013,8,1462,1288165664.047,7
"873",603,4017,6,2461,1288173580.793,9
"874",1725,4019,4,1363,1288184205.837,12
"875",1727,4023,10,2471,1288190351.707,14
"876",1127,4030,5,994,1288204557.93,18
"877",226,4034,12,1099,1288223813.503,23
"878",439,4040,13,4121,1288254254.63,8
"879",582,4043,6,511,1288265397.12,11
"880",1737,4044,14,2403,1288271185.417,13
"881",196,4052,12,1696,1288290794.513,18
"882",315,4053,14,438,1288295671.93,19
"883",10229,4058,7,4410,1288315889.823,1
"884",253,4062,9,3567,1288342574.133,8
"885",264,4065,7,238,1288355992.583,12
"886",795,4068,7,1071,1288374309.53,17
"887",1763,4075,7,2293,1288425310.057,7
"888",795,4081,7,2078,1288474277.513,21
"889",261,4084,9,1307,1288534183.783,14
"890",485,4086,7,853,1288538473.41,15
"891",261,4089,31,4120,1288552644.21,19
"892",1763,4099,9,6686,1288606784.367,10
"893",179,4101,9,1264,1288611433.793,11
"894",255,4104,4,576,1288614289.967,12
"895",1108,4111,19,1759,1288641657.66,20
"896",29,4114,8,404,1288643477.03,20
"897",101,4120,6,451,1288650951.763,22
"898",1395,4121,2,1175,1288653180.463,23
"899",1395,4125,2,1854,1288660925.69,1
"900",183,4131,6,725,1288679186.32,6
"901",767,4138,5,468,1288706263.19,13
"902",634,4140,5,218,1288711633.997,15
"903",528,4142,2,502,1288716541.617,16
"904",528,4146,7,388,1288719195.593,17
"905",1764,4155,3,301,1288750956.29,2
"906",1777,4157,2,338,1288754292.013,3
"907",253,4165,9,2030,1288774660.697,8
"908",1784,4172,3,275,1288790259.483,13
"909",1786,4174,5,460,1288795972.013,14
"910",1614,4175,2,1473,1288796850.07,15
"911",1793,4184,1,120,1288828892.99,0
"912",1636,4185,1,3117,1288830889.023,0
"913",1777,4187,15,9444,1288840094.567,3
"914",1795,4191,11,2525,1288845338.39,4
"915",1760,4193,9,282,1288849742.013,5
"916",1784,4196,1,231,1288852464.897,6
"917",439,4200,1,1395,1288861363.647,9
"918",1197,4203,1,310,1288870385.19,11
"919",88,4211,15,1230,1288887108.22,16
"920",253,4214,4,283,1288889371.543,16
"921",1808,4218,0,216,1288908196.153,22
"922",1540,4219,5,1111,1288920263.78,1
"923",226,4220,44,7814,1288920339.52,1
"924",1307,4225,3,380,1288934521.777,5
"925",1760,4226,14,532,1288938947.567,6
"926",1763,4231,3,244,1288947123.723,8
"927",1763,4233,2,538,1288953982.953,10
"928",96,4238,4,152,1288963941.913,13
"929",1320,4245,3,5372,1288968856.593,14
"930",1833,4252,4,15480,1288978533.833,17
"931",1381,4258,10,1050,1288991862.25,21
"932",634,4261,1,465,1288995143.317,22
"933",1845,4262,3,510,1288997438.007,22
"934",30,4267,11,1166,1289014337.627,3
"935",439,4272,33,4284,1289065985.25,17
"936",1224,4276,7,1296,1289077921.923,21
"937",1886,4279,4,6337,1289107392.08,5
"938",439,4284,13,2430,1289127449.053,10
"939",30,4286,3,284,1289134448.7,12
"940",1893,4288,2,170,1289137880.053,13
"941",776,4292,4,1072,1289150907.877,17
"942",1894,4294,3,1089,1289154740.763,18
"943",1896,4296,12,7243,1289160502.533,20
"944",226,4298,5,1463,1289165032.657,21
"945",221,4305,5,4381,1289209203.757,9
"946",1795,4308,5,272,1289217682.877,12
"947",1614,4312,0,905,1289221439.743,13
"948",431,4316,9,34458,1289231932.233,15
"949",1005,4320,2,2458,1289233133.253,16
"950",1913,4328,6,2857,1289242726.73,18
"951",1709,4334,3,840,1289287815.237,7
"952",253,4335,27,1084,1289292958.867,8
"953",1922,4337,9,697,1289294580.533,9
"954",1901,4341,4,45297,1289302618.94,11
"955",976,4347,3,364,1289314736.32,14
"956",1934,4354,17,1421,1289327268.047,18
"957",1929,4356,4,1375,1289328917.83,18
"958",578,4360,8,707,1289330599.233,19
"959",223,4364,26,2469,1289333961.667,20
"960",1566,4367,6,816,1289336378.06,20
"961",333,4368,1,1403,1289336720.573,21
"962",439,4371,6,532,1289342745.627,22
"963",1938,4377,1,271,1289354403.56,2
"964",199,4383,8,1216,1289392369.143,12
"965",71,4394,9,7407,1289410620.063,17
"966",1950,4396,1,1648,1289412818.233,18
"967",1951,4399,2,465,1289416001.087,19
"968",1330,4401,1,703,1289417132.353,19
"969",1618,4403,6,268,1289417812.677,19
"970",1913,4417,2,379,1289435608.43,0
"971",776,4422,5,1468,1289450008.4,4
"972",183,4429,20,1199,1289458786.883,6
"973",1106,4431,0,344,1289461843.59,7
"974",603,4437,-1,880,1289467599.78,9
"975",1871,4441,5,659,1289472118.623,10
"976",919,4445,10,744,1289486302.373,14
"977",1959,4446,3,274,1289487550.677,14
"978",977,4453,3,628,1289502597.167,19
"979",305,4454,3,367,1289503459.787,19
"980",1963,4462,4,3096,1289514069.42,22
"981",1862,4465,7,636,1289517010.583,23
"982",183,4466,26,672,1289523910.823,1
"983",776,4469,1,407,1289531168.61,3
"984",776,4473,3,570,1289544657.487,6
"985",1965,4480,1,534,1289579173.343,16
"986",1381,4485,4,660,1289586944.143,18
"987",990,4489,8,13365,1289612775.85,1
"988",990,4491,1,478,1289617684.377,3
"989",990,4496,2,696,1289621335.587,4
"990",1795,4498,18,1588,1289626995.703,5
"991",183,4500,6,347,1289629603.493,6
"992",183,4501,3,440,1289631746.113,7
"993",1351,4507,4,186,1289655680.42,13
"994",1973,4510,1,2509,1289670432.277,17
"995",1961,4513,3,199,1289684632.613,21
"996",1977,4517,18,37435,1289703003.993,2
"997",847,4519,1,281,1289712514.397,5
"998",990,4523,0,446,1289751707.483,16
"999",1862,4527,0,533,1289764514.707,19
"1000",1862,4528,6,3752,1289767147.227,20
"1001",1977,4530,3,4787,1289769273.743,21
"1002",588,4539,4,5994,1289816635.267,10
"1003",1950,4542,2,143,1289838193.67,16
"1004",439,4543,6,2012,1289838922.907,16
"1005",196,4544,12,6703,1289840496.68,17
"1006",364,4551,121,10402,1289846797.113,18
"1007",1994,4556,3,13725,1289848366.883,19
"1008",1992,4561,1,1056,1289852051.647,20
"1009",511,4564,6,258,1289857649.903,21
"1010",588,4568,2,1197,1289870681.52,1
"1011",696,4569,6,2609,1289870857.71,1
"1012",439,4575,11,2024,1289895048.69,8
"1013",2006,4580,14,2343,1289896122.5,8
"1014",847,4585,4,944,1289901150.103,9
"1015",1643,4595,4,289,1289928353.533,17
"1016",2002,4597,4,362,1289940094.21,20
"1017",439,4603,4,1196,1289946683.04,22
"1018",1810,4604,3,267,1289948261.137,22
"1019",226,4606,3,236,1289959467.9,2
"1020",2023,4608,7,2270,1289963758.023,3
"1021",2025,4609,1,1223,1289963950.763,3
"1022",439,4612,9,8532,1289978929.07,7
"1023",1195,4619,1,184,1289981299.927,8
"1024",1195,4620,1,1468,1289983008.267,8
"1025",439,4624,11,301,1289990007.813,10
"1026",1994,4639,6,5694,1290009565.153,15
"1027",1994,4640,3,3960,1290011058.9,16
"1028",1124,4642,6,668,1290014241.297,17
"1029",1777,4643,5,155,1290017216.853,18
"1030",2023,4652,5,655,1290035431.31,23
"1031",1381,4655,4,699,1290040657.36,0
"1032",1709,4658,9,1271,1290045130.523,1
"1033",1270,4659,9,4699,1290048702.343,2
"1034",439,4663,18,2764,1290065302.207,7
"1035",253,4667,5,161,1290074349.933,9
"1036",2043,4671,1,579,1290077194.23,10
"1037",2046,4685,1,1093,1290097183.16,16
"1038",1474,4687,3,738,1290101563.533,17
"1039",2046,4689,5,1847,1290104208.99,18
"1040",1307,4694,2,379,1290116941.41,21
"1041",795,4695,5,301,1290118264.46,22
"1042",2052,4698,2,164,1290120870.957,22
"1043",1991,4700,40,35854,1290125008.163,0
"1044",199,4713,17,4854,1290160897.86,10
"1045",1082,4717,21,24319,1290166322.027,11
"1046",2052,4727,5,400,1290177036.02,14
"1047",2063,4729,5,336,1290178082.893,14
"1048",557,4733,2,218,1290189229.017,17
"1049",74,4734,3,2648,1290192937.91,18
"1050",74,4735,8,1256,1290193318.203,19
"1051",2060,4737,4,3877,1290195182.4,19
"1052",56,4741,1,376,1290198906.833,20
"1053",196,4753,5,786,1290237754.117,7
"1054",2046,4759,5,1041,1290265039.843,14
"1055",339,4762,1,2354,1290284526.53,20
"1056",2078,4766,4,746,1290313040.387,4
"1057",2079,4768,16,3227,1290316848.913,5
"1058",1005,4775,11,3137,1290356656.763,16
"1059",2083,4783,8,2608,1290374506.837,21
"1060",2071,4786,5,481,1290380968.083,23
"1061",1005,4796,2,537,1290440524.42,15
"1062",2071,4799,5,1003,1290451301.273,18
"1063",2095,4802,2,195,1290461142.37,21
"1064",996,4803,1,295,1290461538.33,21
"1065",1951,4805,3,657,1290462225.823,21
"1066",101,4809,0,528,1290470228.5,23
"1067",2101,4810,11,4744,1290475121.48,1
"1068",253,4812,10,2033,1290495185.397,6
"1069",1124,4814,4,1028,1290505110.733,9
"1070",168,4816,4,1339,1290507166.49,10
"1071",253,4817,5,481,1290509280.267,10
"1072",253,4818,7,1467,1290509469,10
"1073",261,4823,5,5362,1290516280.34,12
"1074",776,4830,7,2474,1290533751.753,17
"1075",776,4831,16,6044,1290534079.05,17
"1076",776,4832,5,2706,1290534268.19,17
"1077",253,4834,4,728,1290535172.2,17
"1078",2127,4839,4,655,1290539452.133,19
"1079",2108,4840,1,166,1290539495.047,19
"1080",2040,4843,3,531,1290545227.533,20
"1081",1784,4844,4,870,1290545522.35,20
"1082",2111,4851,3,187,1290553332.753,23
"1083",776,4854,9,4187,1290556210.213,23
"1084",1637,4856,3,654,1290562592.617,1
"1085",1663,4858,4,2979,1290571961.55,4
"1086",2113,4868,5,1219,1290588446.607,8
"1087",2122,4876,0,54,1290604808.147,13
"1088",2101,4877,2,477,1290608128.017,14
"1089",1256,4878,2,1093,1290608494.157,14
"1090",264,4884,2,448,1290615823.947,16
"1091",2101,4886,3,228,1290619981.623,17
"1092",1351,4892,3,824,1290624446.677,18
"1093",183,4898,7,1866,1290648806.563,1
"1094",776,4901,13,3527,1290663173.903,5
"1095",2132,4904,5,403,1290683801.54,11
"1096",1314,4908,5,248,1290693310.873,13
"1097",2456,4909,1,464,1290694411.967,14
"1098",1785,4912,3,3254,1290702753.287,16
"1099",2137,4914,5,311,1290705963.753,17
"1100",2141,4918,-3,156,1290732390.3,0
"1101",1894,4920,10,4780,1290733119.783,0
"1102",2147,4930,6,1767,1290761679.863,8
"1103",2101,4932,1,52,1290767645.437,10
"1104",439,4934,1,742,1290769249.113,11
"1105",439,4936,6,931,1290770933.567,11
"1106",110,4939,8,630,1290780555.643,14
"1107",2148,4942,1,781,1290784967.893,15
"1108",2137,4945,2,2816,1290789240.81,16
"1109",2148,4949,4,1734,1290800192.34,19
"1110",2157,4954,1,410,1290838293.187,6
"1111",2148,4959,10,726,1290869644.023,14
"1112",749,4961,18,3881,1290875093.693,16
"1113",1894,4964,13,4614,1290886934.197,19
"1114",2141,4970,5,1472,1290919082.957,4
"1115",2164,4972,5,551,1290925755.097,6
"1116",2171,4978,12,1096,1290949938.827,13
"1117",439,4980,7,1568,1290958453.59,15
"1118",1351,4983,2,1224,1290960792.2,16
