"","Person","PostID","Score","ViewCount","QTime","HourQTime","Response_hour"
"1796",3342,6876,7,1834,1298296310.393,13,-408.45501000007
"1803",3019,6907,1,187,1298364798.667,8,-403.498651944465
"1806",546,6920,3,544,1298387644.833,15,-404.353283333315
"1811",3347,6939,10,686,1298415696.607,23,-388.312062222163
"1813",287,6946,11,1204,1298431625.93,3,-384.351013888915
"1815",3376,6950,3,685,1298449388.65,8,-381.975395277805
"1818",1871,6954,13,1040,1298459114.26,11,-382.225986944437
"1820",1364,6964,7,408,1298485792.99,18,-385.062551944455
"1821",3387,6967,6,429,1298491433.4,20,-379.628154722253
"1823",3392,6971,3,2751,1298505924.61,0,-375.594404722254
"1824",3333,6972,4,2947,1298506911.9,0,-375.835770277845
"1825",3395,6976,5,1052,1298516475.167,3,-374.243056666652
"1830",3407,6998,3,436,1298576687.27,19,-384.937616666688
"1836",3429,7022,3,868,1298627368.517,9,-374.205589999954
"1838",2719,7029,3,141,1298637129.693,12,-373.402011944453
"1839",3434,7036,2,908,1298651788.977,16,-374.26054166668
"1840",2759,7040,8,3162,1298656867.703,18,-369.865661944482
"1842",3438,7047,1,605,1298673025.27,22,-361.243173055516
"1843",3388,7048,5,631,1298674132.36,22,-367.593075833387
"1844",2392,7054,9,357,1298690395.543,3,-322.673648055527
"1845",1329,7057,1,382,1298704959.43,7,-372.054074166682
"1846",3442,7058,4,2174,1298709137.77,8,-298.468161111143
"1847",3446,7061,1,105,1298722490.623,12,-375.053950000074
"1850",3347,7070,1,69,1298755728.913,21,-383.08977305558
"1851",1106,7074,3,227,1298760230.25,22,-374.932111111085
"1855",199,7084,6,939,1298823392.887,16,-390.749711111122
"1857",3401,7088,10,1492,1298840543.573,21,-376.029584166673
"1860",3465,7103,5,1355,1298890394.85,10,-383.570567499995
"1863",1291,7111,2,386,1298901820.473,14,-396.733117500014
"1870",3479,7128,5,3162,1298942009.41,1,-392.455194444458
"1873",3485,7139,7,475,1298980891.54,12,-396.346054722203
"1876",1496,7153,7,5197,1299005584.537,18,-383.307833333347
"1878",3495,7156,1,53,1299012472.863,20,5093.00880000002
"1882",2025,7164,5,1269,1299027251.73,0,1035.09710555553
"1883",3499,7165,5,278,1299035121.403,3,-389.412273055514
"1887",3465,7175,9,514,1299063844.407,11,-389.015924999979
"1888",686,7176,10,251,1299064015.25,11,-392.93210749997
"1890",199,7179,4,166,1299066869.66,11,-386.286519444452
"1898",3301,7202,3,1249,1299089179.327,18,-385.131107500063
"1902",2040,7218,6,481,1299156222.567,12,-398.157907500002
"1904",3525,7223,9,1286,1299166169.913,15,-395.810402777791
"1908",1720,7238,23,1004,1299180951.87,19,14293.3129388889
"1910",4885,7249,0,100,1299184662.777,20,-387.938413888878
"1911",3533,7250,4,516,1299206675.87,2,-386.941792499953
"1914",3136,7257,7,286,1299233372.567,10,9308.37111472223
"1917",3432,7268,11,5931,1299259048.997,17,-381.93163611114
"1920",2817,7278,5,431,1299265807.56,19,-397.387955555518
"1924",3545,7285,3,834,1299279518.217,22,-395.990526111126
"1925",3432,7286,21,650,1299280794.1,23,-392.070016666651
"1927",1371,7297,5,1164,1299330550.763,13,-387.95504611108
"1932",2973,7316,18,3482,1299453684.703,23,-427.348292500046
"1934",3584,7322,5,2613,1299466158.23,2,-427.81376749999
"1939",3525,7336,1,193,1299507005.547,14,-429.508711111082
"1948",3552,7357,21,7024,1299538640.69,22,-427.436798055569
"1950",1106,7362,5,386,1299542758.443,0,-422.066840555602
"1952",386,7370,1,106,1299549113.857,1,-422.85891111109
"1955",1307,7376,4,2261,1299565966.82,6,-422.777436111106
"1961",3506,7385,1,163,1299582995.207,11,-409.258242777785
"1964",3618,7389,7,621,1299588664.077,12,-410.800594444474
"1965",3619,7391,10,1134,1299590160.873,13,13041.3192816666
"1972",3604,7412,2,524,1299624006.737,22,5891.257585
"1973",36,7415,13,482,1299626833.44,23,-391.170794444482
"1974",1106,7422,3,1246,1299632054.237,0,-390.490533333355
"1976",1569,7429,5,346,1299651267.973,6,-387.340013888942
"1979",3401,7440,3,1046,1299670454.167,11,-384.598816666669
"1981",834,7450,2,818,1299683425.447,15,-384.561360277798
"1983",364,7455,7,741,1299690891.32,17,-377.413820277784
"1985",1347,7457,7,716,1299692993.07,17,-384.792189722194
"1987",1144,7467,1,413,1299719577.133,1,-385.764280555513
"1990",179,7471,5,7537,1299730150.763,4,-388.301047222217
"1991",3019,7478,6,1306,1299744471.637,8,-389.066195555594
"1993",1443,7482,4,841,1299751773.283,10,-387.124586944448
"1997",1090,7497,7,2350,1299774830.49,16,-385.533243611124
"1998",3376,7499,7,5439,1299779530.16,17,-357.753435277806
"2001",3670,7508,1,161,1299839368.877,10,3771.65282944447
"2003",3376,7511,3,164,1299840276.757,10,-397.434865833322
"2004",3671,7512,3,673,1299843779.117,11,8135.8747988889
"2005",1871,7513,2,753,1299845214.577,12,-397.025541666746
"2007",3673,7518,9,564,1299857575.813,15,-398.992154444456
"2008",3026,7519,1,203,1299862672.407,16,-398.514215000007
"2010",1106,7521,1,226,1299864348.31,17,-364.08991027779
"2013",3577,7527,7,523,1299869429.743,18,-396.377053611146
"2014",3681,7528,1,337,1299871765.397,19,-378.913674166666
"2019",3725,7549,2,751,1299913144.09,6,-374.333000833326
"2030",3582,7591,7,427,1300029927.093,15,-400.389465555549
"2032",812,7594,17,3226,1300036878.183,17,-400.454256388876
"2033",2914,7595,1,967,1300037126.993,17,-401.384523055553
"2036",3671,7605,8,1714,1300094192.003,9,-405.572857222226
"2037",3277,7610,3,252,1300104747.62,12,-408.182160277764
"2038",3467,7611,5,942,1300105155.427,12,-410.250829722219
"2042",3484,7625,3,255,1300123592.603,17,-408.681231388847
"2044",220,7630,6,268,1300126791.103,18,-374.786701666647
"2046",3712,7638,3,488,1300141427.85,22,-397.255309166643
"2047",3700,7639,3,1165,1300141704.027,22,-406.086299166679
"2048",10633,7644,5,785,1300161960.55,4,-390.288085277743
"2051",588,7653,8,1707,1300183343.26,10,-403.270878611075
"2056",2997,7679,6,927,1300229976.823,22,-387.356173055569
"2058",287,7683,2,77,1300239432.077,1,-387.739091666672
"2060",3732,7686,7,1343,1300250959.827,4,-385.209034444491
"2061",2693,7688,4,773,1300258247.653,6,-383.181459166606
"2072",3744,7720,4,205,1300313753.453,22,-352.362603611151
"2078",3757,7745,18,7667,1300363870.293,12,-381.1010952778
"2080",3681,7754,2,1104,1300382305.883,17,-384.302781388892
"2087",3342,7780,3,288,1300442628.483,10,-385.676473888887
"2090",1531,7795,9,415,1300472379.25,18,-387.567125833299
"2091",862,7799,1,2072,1300475273.047,19,-388.313481666644
"2094",386,7805,8,7690,1300491225.757,23,-389.573210277756
"2095",862,7810,1,248,1300496597.7,1,-390.050530555579
"2101",339,7835,4,1640,1300556953.44,17,-386.151002777815
"2102",3799,7836,13,1707,1300557522.4,17,-386.373741666675
"2106",3803,7845,11,998,1300606710.5,7,-398.719007500013
"2109",3804,7853,3,202,1300624245.973,12,-400.41742861112
"2114",3671,7884,7,4043,1300683471.157,4,-395.519342777795
"2117",2170,7890,6,443,1300712842.04,13,-401.971290833288
"2120",26,7894,8,365,1300721058.457,15,-400.035919444429
"2122",3681,7897,2,4026,1300723567.347,16,49.6765174999502
"2136",3844,7946,7,193,1300803142.203,14,-236.031029444469
"2138",3822,7948,2,504,1300805873.01,14,-364.685044444468
"2140",3280,7952,2,102,1300814592.153,17,-365.390013888876
"2146",2824,7972,14,14644,1300874361.777,9,-370.770185277727
"2147",2820,7973,10,1227,1300875657.83,10,-327.513920277754
"2149",3858,7975,2,664,1300876506.573,10,-360.999092500011
"2152",3870,7999,3,1821,1300909705.34,19,-371.179289722178
"2153",795,8000,6,318,1300911064.61,20,-367.326493611137
"2155",2817,8006,7,985,1300914255.04,21,-368.931818611092
"2161",2719,8029,2,104,1300964668.35,11,-376.003818611105
"2166",1583,8041,7,438,1300998316.957,20,3310.71576111111
"2170",800,8052,17,708,1301022264.757,3,-385.829283333355
"2172",3699,8055,8,246,1301032809.103,6,-392.217428611053
"2174",1205,8058,5,710,1301041354.893,8,-385.655620277789
"2176",2040,8071,1,501,1301065802.87,15,-387.586266666651
"2180",3900,8083,2,564,1301099637.72,0,-391.887308333317
"2182",3903,8087,4,358,1301119124.6,5,14659.3071472222
"2186",3908,8099,4,8601,1301155061.113,15,-402.755530555513
"2188",2817,8106,14,2982,1301172633.563,20,-400.34246277776
"2190",3301,8114,38,10214,1301198459.4,4,-401.376101944447
"2197",3921,8147,2,2237,1301260526.893,21,527.812272222175
"2201",3837,8160,5,417,1301304073.49,9,-397.55399444441
"2203",1356,8168,6,956,1301326633.107,15,4427.73249444445
"2209",3933,8180,5,1819,1301349205.267,21,-407.786222222182
"2210",3939,8185,6,401,1301381766.277,6,-414.857589999967
"2213",3943,8192,3,1308,1301392038.77,9,-409.479638888902
"2216",1901,8196,3,1951,1301400038.8,12,-409.782980555561
"2217",3280,8201,2,38,1301403501.373,12,-403.617986111111
"2225",3579,8243,7,8285,1301482037.78,10,-391.690923055543
"2231",3681,8266,0,155,1301528982.127,23,-393.112529722187
"2233",2425,8276,15,3536,1301566479.883,10,-376.998145277765
"2235",2635,8283,9,325,1301579630.733,13,-383.824207222263
"2236",62,8286,3,623,1301593032.297,17,-403.909878888859
"2239",569,8292,2,433,1301605549.463,21,-405.890989722212
"2243",3984,8300,5,694,1301634388.05,5,-405.578503611088
"2245",1138,8306,3,727,1301657494.533,11,-409.231896111104
"2249",3827,8318,10,1124,1301668854.433,14,-408.010776666668
"2250",3269,8321,14,3290,1301675217.173,16,-407.410102777746
"2253",3897,8335,1,1198,1301702855.167,0,-397.703599166671
"2256",3903,8342,4,2611,1301722749.15,5,-398.853720277813
"2257",3972,8344,2,412,1301725774.96,6,-403.038102777799
"2262",1894,8371,6,3690,1301776922.777,20,365.050286944442
"2264",4003,8374,4,184,1301782137.993,22,-407.889876666665
"2267",4004,8382,0,807,1301799886.487,3,-384.167492777771
"2271",4020,8393,4,420,1301844834.147,15,-412.913255555564
"2273",4010,8396,2,440,1301860957.747,20,-423.025056666666
"2274",4011,8399,1,121,1301865127.56,21,1743.69165916668
"2275",4013,8401,7,741,1301869028.98,22,-417.609595277773
"2278",1709,8415,8,4335,1301913161.897,10,-425.777646388941
"2280",2192,8419,6,3046,1301927122.57,14,-422.842001944449
"2281",3429,8425,5,170,1301930996.45,15,-2599.72844916668
"2283",3454,8433,1,295,1301944130.48,19,-424.631025000016
"2284",4028,8435,3,1520,1301958051.54,23,-417.879913055566
"2286",261,8442,6,1296,1302006270.907,12,-434.440759444502
"2290",287,8453,4,116,1302018846.677,15,-433.615711111095
"2292",3681,8462,0,140,1302023413.75,17,-430.079329722193
"2295",4043,8466,2,103,1302029434.46,18,-425.77673694445
"2305",6649,8502,8,375,1302087403.19,10,-426.273580555585
"2312",1531,8521,3,361,1302117910.097,19,8117.07479999993
"2314",2830,8524,7,1121,1302123600.867,21,-414.330159444478
"2315",776,8526,12,4285,1302124561.777,21,-414.938114999996
"2319",139,8541,11,375,1302145356.983,3,-412.655633333325
"2321",183,8545,5,52,1302157227.157,6,-416.489990833335
"2325",3592,8551,13,1844,1302176353.87,11,-415.921411944429
"2329",1417,8557,5,1731,1302191199.943,15,-417.83641472227
"2332",2993,8566,4,1561,1302211843.483,21,-402.614686111146
"2333",6,8568,9,938,1302214889.077,22,-384.4477194445
"2334",2040,8570,5,912,1302226615.427,1,-416.120945555568
"2335",4078,8572,3,63,1302229620.023,2,-252.037986111111
"2336",3186,8573,12,1522,1302230808.813,2,-416.455656388866
"2338",4079,8581,10,1768,1302248863.787,7,-409.485855555534
"2342",364,8591,6,1102,1302269399.237,13,21022.5147472223
"2346",862,8614,6,380,1302348567.753,11,-432.489507222242
"2348",1005,8617,2,81,1302357611.93,14,-437.150151944492
"2353",862,8630,5,662,1302391484.063,23,-415.835692500008
"2354",4095,8632,12,743,1302391885.733,23,-423.935076666673
"2355",4096,8634,6,310,1302397128.477,0,-433.398969444434
"2356",4098,8639,0,712,1302412544.633,5,-442.292916666667
"2358",4101,8649,7,938,1302446793.51,14,-445.673336944448
"2360",3911,8653,1,284,1302456013.737,17,-332.474645555549
"2364",1871,8662,5,962,1302529367.047,13,-457.996392777761
"2365",4110,8664,7,531,1302530593.367,14,-353.77417888893
"2367",976,8669,1,160,1302534656.12,15,-458.81834083332
"2369",4120,8677,6,188,1302552066.68,20,-459.404918611116
"2374",3903,8689,5,166,1302586974.5,5,-465.316611944437
"2375",4127,8692,3,282,1302591282.497,6,-465.650717777742
"2376",439,8695,6,461,1302596467.817,8,-450.479567777713
"2377",4128,8696,3,322,1302604413.66,10,317.007338888844
"2378",4110,8702,0,163,1302615774.853,13,6103.61879916668
"2385",3903,8718,15,403,1302675047.197,6,-475.83131027778
"2392",1158,8729,3,175,1302696438.3,12,22538.8107833333
"2395",124,8732,3,638,1302700155.407,13,-408.045090000033
"2396",4150,8734,14,3098,1302701646.93,13,-473.784473055535
"2399",196,8742,3,177,1302706658.62,14,-471.993499166634
"2400",4154,8749,2,99,1302717173.233,17,-444.155140555567
"2401",4011,8752,5,211,1302728997.26,21,4048.16416194446
"2403",4110,8755,11,4725,1302741622.83,0,-465.199803611106
"2409",4167,8769,8,976,1302774225.847,9,-474.573759444488
"2412",4169,8777,5,1388,1302782856.113,12,-472.587374999987
"2415",4176,8791,25,22968,1302818143.747,21,-475.945199166669
"2416",4054,8795,7,492,1302835183.933,2,-460.441207222276
"2421",4187,8808,5,1216,1302897493.213,19,-466.245986111098
"2435",2830,8844,6,5089,1302988085.087,21,-478.368724999958
"2438",4176,8864,15,7165,1303077355.793,21,-480.199586111108
"2441",4209,8869,6,363,1303095159.853,2,-495.46766111109
"2443",4211,8873,8,213,1303102868.79,5,-488.929290833341
"2446",861,8877,7,527,1303112671.833,7,-495.51861833334
"2447",4213,8881,3,470,1303118114.207,9,-320.909537222187
"2448",4212,8884,2,744,1303119457.58,9,-493.32243972222
"2449",230,8898,1,106,1303138614.45,14,-379.783170277807
"2452",4111,8903,5,1454,1303147216.697,17,925.191363888846
"2454",230,8908,18,9910,1303154772.323,19,-486.674004444414
"2456",3984,8923,7,4560,1303166127.61,22,-486.677081388897
"2457",4226,8930,2,278,1303190340.737,5,-490.203204722206
"2458",4228,8933,1,1541,1303201639.99,8,-494.168703611096
"2466",333,8947,2,662,1303226636.89,15,-494.073719444407
"2477",4251,8974,1,140,1303302672.133,12,-499.671087777747
"2487",3891,9009,4,106,1303358449.7,4,28005.7287647222
"2489",3595,9013,1,350,1303376218.87,8,-494.735631388823
"2490",3306,9016,1,183,1303389723.65,12,-497.549638055563
"2492",3577,9030,3,167,1303403464.693,16,-475.862865555618
"2494",4048,9036,4,143,1303411364.193,18,-487.05099444449
"2496",4282,9040,-1,740,1303420946.71,21,-489.19522694442
"2501",3019,9053,12,719,1303455676.563,7,-494.156334166659
"2507",4204,9074,3,263,1303494049.883,17,-487.342262777752
"2510",4292,9080,5,745,1303513314.647,23,-493.754041666653
"2513",3903,9085,2,2095,1303530701.71,3,-494.26508333332
"2519",4301,9104,7,9271,1303616504.08,3,-468.641783333288
"2521",3567,9111,9,345,1303657510.177,15,-522.735263055563
"2525",1138,9121,3,2682,1303692249.76,0,897.4432575
"2526",4312,9124,2,121,1303710010.82,5,-521.987408333288
"2529",4313,9131,4,336,1303722727.153,9,-516.125991666648
"2534",1378,9148,1,70,1303757566.15,18,2505.14574527774
"2542",364,9171,12,899,1303821227.493,12,-521.574379444453
"2555",4290,9198,1,197,1303898859.523,10,285.965805555516
"2556",1643,9201,6,326,1303902837.89,11,-519.821144444413
"2558",3280,9208,2,209,1303910383.057,13,-524.30435750001
"2559",4348,9213,1,1182,1303915596.657,14,-523.690549166666
"2560",3084,9214,3,1006,1303916243.747,14,1722.86512222224
"2564",3897,9225,6,826,1303929441.917,18,-526.683974166645
"2568",4352,9233,1,89,1303937101.373,20,-525.513875000079
"2574",4356,9242,2,665,1303944023.897,22,-523.593752777775
"2578",4341,9253,0,3675,1303971959.307,6,-524.324122222198
"2580",827,9259,2,403,1303983046.753,9,1512.31078722219
"2581",2407,9260,2,174,1303987336.01,10,-525.286871388886
"2583",4367,9263,2,333,1303989530.257,11,-526.249001111123
"2584",4368,9266,2,1582,1303991686.047,11,-519.887088888884
"2586",501,9269,6,3672,1303998733.837,13,-526.904297222164
"2589",4349,9278,7,88,1304006272.087,15,-520.55817972223
"2590",4375,9283,0,286,1304009460.163,16,-518.486811111106
"2595",4382,9295,4,430,1304029329.967,22,-509.592849999997
"2596",3309,9299,3,546,1304031444.707,22,-507.202162222266
"2597",4386,9306,7,391,1304042262.573,1,941.686606666644
"2599",704,9312,5,496,1304070270.163,9,-493.068078611162
"2600",4331,9313,3,451,1304074755.1,10,-495.711744444436
"2601",4394,9315,3,303,1304078597.433,12,-402.759256388876
"2603",4395,9317,0,344,1304091049.133,15,-527.089059999983
"2604",4400,9318,3,158,1304098994.533,17,-528.377051666644
"2608",3309,9324,1,532,1304111125.247,21,-522.726061111093
"2610",933,9329,3,1297,1304118689.087,23,-503.831359444393
"2611",4403,9331,18,8602,1304122279.003,0,-522.379491666688
"2618",4110,9352,4,1889,1304205240.433,23,-537.946663888892
"2620",3454,9357,4,435,1304222522.753,4,-538.065292499993
"2621",4416,9358,6,326,1304224617.863,4,-540.907249999973
"2626",4423,9372,3,268,1304257533.557,13,-541.310422222217
"2629",4429,9378,17,4902,1304278676.64,19,-522.268475833337
"2630",4426,9385,2,2020,1304306780.9,3,-493.688460277783
"2633",4432,9390,0,5924,1304319189.437,6,-540.052671388917
"2635",2721,9395,1,400,1304323096.427,7,-536.149812222256
"2640",4440,9407,1,168,1304348777.487,15,-531.607695555555
"2642",4048,9415,9,1314,1304373957.513,22,-533.589158333341
"2643",74,9416,10,1265,1304377816.58,23,-519.308451944457
"2646",4445,9431,5,1182,1304424517.473,12,-525.45550444444
"2647",4446,9435,6,1266,1304429745.367,13,-524.578288888931
"2651",4453,9449,4,5999,1304447471.137,18,-523.146740833388
"2653",739,9454,1,117,1304459237.023,21,-521.51194722222
"2654",4456,9456,18,294,1304459606.91,21,10755.1002702777
"2658",1709,9468,5,790,1304497837.473,8,-523.554737777776
"2663",4468,9482,4,282,1304533556.64,18,-519.899324999981
"2665",3561,9488,3,2451,1304522006.52,15,-515.371080555518
"2667",2984,9491,4,332,1304543869.26,21,10822.9153888889
"2670",726,9501,2,906,1304582806.827,8,-486.50902972228
"2672",1763,9505,3,85,1304588086.44,9,-507.682557500005
"2673",4473,9506,2,1223,1304588366.173,9,-523.210597222183
"2675",4474,9512,8,955,1304598403.317,12,-518.540569444431
"2684",4483,9532,8,4780,1304633923.513,22,1743.55444555554
"2686",4470,9535,6,2654,1304639165.043,23,-525.315649999976
"2690",179,9541,4,279,1304657488.657,4,-416.30593333337
"2691",3874,9542,5,286,1304660213.12,5,-522.875955555505
"2693",4286,9544,3,328,1304662312.817,6,-523.655717777742
"2695",1763,9550,4,1164,1304674212.217,9,-526.922647222214
